n_variables	n_samples	real_entropy	gcmi_entropy	npeet_entropy
5	15000	8.658692753689937	8.969287399730215	10.231711639238641
5	100000	8.658692753689937	8.870848646955018	10.234783541456395
5	150000	8.658692753689937	8.860540361818638	10.235005029603046
5	1000000	8.658692753689937	8.79136841290801	10.235388488163773
5	1500000	8.658692753689937	8.779639676806031	10.235420233563593
5	10	8.958797346140274	10.85807720031003	9.380709370714026
5	15	8.958797346140274	10.656042432759767	8.799871147862898
5	100	8.958797346140274	9.829210527742912	10.03941161976437
5	150	8.958797346140274	9.928566772186795	10.106106411528279
5	1000	8.958797346140274	9.521538578906727	10.189821334809324
5	1500	8.958797346140274	9.543362340124391	10.207003181436896
5	10000	8.958797346140274	9.314576661438018	10.229898247273216
5	15000	8.958797346140274	9.269024411485194	10.231690940043734
5	100000	8.958797346140274	9.176427136733528	10.234790083566393
5	150000	8.958797346140274	9.158678735917569	10.235012038962937
5	1000000	8.958797346140274	9.093870015282345	10.235396674553858
5	1500000	8.958797346140274	9.083698796832806	10.235422910695098
5	10	7.572502985020384	11.496334499371326	9.708492899317223
5	15	7.572502985020384	10.305634246633854	9.647939524212847
5	100	7.572502985020384	9.362271311597635	9.996445569776151
5	150	7.572502985020384	9.209864849891026	10.078343296345434
5	1000	7.572502985020384	8.525045211293895	10.194966741549177
5	1500	7.572502985020384	8.380020883854455	10.20838637760054
5	10000	7.572502985020384	8.059740602706142	10.230650108221441
5	15000	7.572502985020384	8.023225084843409	10.232083029490285
5	100000	7.572502985020384	7.883233701810888	10.234816846258703
5	150000	7.572502985020384	7.849060050096747	10.23501473445187
5	1000000	7.572502985020384	7.765932408729755	10.235398510083364
5	1500000	7.572502985020384	7.749333312180868	10.235419748047097
5	10	6.684611727667927	8.857721375838091	9.362661038667543
5	15	6.684611727667927	8.583991113974296	9.71207326841352
5	100	6.684611727667927	7.7153466752764315	10.049116456237215
5	150	6.684611727667927	7.486308429143332	10.063472950944355
5	1000	6.684611727667927	7.392181381381274	10.197321524827247
5	1500	6.684611727667927	7.265107394879993	10.208805324467049
5	10000	6.684611727667927	7.065038222593632	10.23050335628454
5	15000	6.684611727667927	7.016744283489241	10.232041454275175
5	100000	6.684611727667927	6.920370330683216	10.234793216882439
5	150000	6.684611727667927	6.897499923589002	10.235045006711308
5	1000000	6.684611727667927	6.829638853032815	10.235398185604552
5	1500000	6.684611727667927	6.8194831818357855	10.235414001782313
5	10	9.42124938562205	11.456793362190393	9.888617887546479
5	15	9.42124938562205	10.699404037614377	9.649040930057248
5	100	9.42124938562205	10.442446330996216	9.95532287906163
5	150	9.42124938562205	10.247216074440242	10.057176748982075
5	1000	9.42124938562205	9.996084653712563	10.198380152504752
5	1500	9.42124938562205	9.88880348512844	10.20968394084284
5	10000	9.42124938562205	9.731212333976664	10.230533253938686
5	15000	9.42124938562205	9.718253377662823	10.231856044295137
5	100000	9.42124938562205	9.618150533356394	10.234755029711206
5	150000	9.42124938562205	9.60262628144645	10.235005071767674
5	1000000	9.42124938562205	9.547068756246711	10.235391770755546
5	1500000	9.42124938562205	9.5374543168759	10.235414858882324
5	10	8.679312040892672	9.70377842359392	9.49401607299138
5	15	8.679312040892672	9.967980766665509	9.125252391247145
5	100	8.679312040892672	9.912634395758174	10.015704707953718
5	150	8.679312040892672	9.49942747348315	10.07297580477623
5	1000	8.679312040892672	9.27017725556736	10.20128274005823
5	1500	8.679312040892672	9.179864697961426	10.211176566443832
5	10000	8.679312040892672	9.021749961154583	10.229949418602697
5	15000	8.679312040892672	8.99988227190887	10.231888748679436
5	100000	8.679312040892672	8.89149587165143	10.234803092409743
5	150000	8.679312040892672	8.882496585234735	10.234959981380143
5	1000000	8.679312040892672	8.813761419104761	10.235395986537474
5	1500000	8.679312040892672	8.802172539553858	10.235420516477818
5	10	7.336936913707618	9.844523573736645	8.180586918187997
5	15	7.336936913707618	9.7993612494584	9.825597185236893
5	100	7.336936913707618	9.177550454324834	10.06120360360484
5	150	7.336936913707618	8.712825250162812	10.067331602248261
5	1000	7.336936913707618	8.192427412375002	10.204117885052773
5	1500	7.336936913707618	8.10591460411093	10.205047803933239
5	10000	7.336936913707618	7.798221169618937	10.230051289564324
5	15000	7.336936913707618	7.757698774565925	10.231970631621406
5	100000	7.336936913707618	7.625669023328665	10.234837626979532
5	150000	7.336936913707618	7.60574510500491	10.235015654185336
5	1000000	7.336936913707618	7.518681003559921	10.23539039633457
5	1500000	7.336936913707618	7.504560025343764	10.235418219419296
6	10	6.628041376179533	9.866493652254565	10.700336564791286
6	15	6.628041376179533	9.849675120008486	11.77042156647031
6	100	6.628041376179533	8.38523148054472	12.041593409164298
6	150	6.628041376179533	8.247802672988719	12.07844996461402
6	1000	6.628041376179533	7.610588633592734	12.239306530886662
6	1500	6.628041376179533	7.496427306443993	12.252390330903774
6	10000	6.628041376179533	7.2512321840670415	12.276492831606705
6	15000	6.628041376179533	7.2198395761020535	12.278290803957386
6	100000	6.628041376179533	7.051572418444655	12.281773898005223
6	150000	6.628041376179533	7.019892070758976	12.281978802627153
6	1000000	6.628041376179533	6.909771224504272	12.282476343189543
6	1500000	6.628041376179533	6.888608752396536	12.282502118464699
6	10	10.920455852163727	13.271695475419808	11.231188931502382
6	15	10.920455852163727	13.685948612290543	11.242651408444928
6	100	10.920455852163727	12.494141710843062	12.06676610504785
6	150	10.920455852163727	12.508715228984265	12.129691590943644
6	1000	10.920455852163727	11.821469141683567	12.244147275897317
6	1500	10.920455852163727	11.78193725224809	12.251073412259764
6	10000	10.920455852163727	11.481786182531152	12.276750189066192
6	15000	10.920455852163727	11.441057597181238	12.27835995650819
6	100000	10.920455852163727	11.302737940490324	12.281768916755922
6	150000	10.920455852163727	11.276331059782986	12.282029480689351
6	1000000	10.920455852163727	11.1762936312408	12.282474114829943
6	1500000	10.920455852163727	11.158729750484945	12.282504443867834
6	10	4.836281906951478	9.737486181935422	11.804160083270185
6	15	4.836281906951478	8.258591093025586	11.309426789632935
6	100	4.836281906951478	6.5522431843654	12.032339022945344
6	150	4.836281906951478	6.329629336432157	12.080230834468932
6	1000	4.836281906951478	5.842227916366454	12.238030988368081
6	1500	4.836281906951478	5.767692123261814	12.24997684471612
6	10000	4.836281906951478	5.470448398830531	12.276559169812987
6	15000	4.836281906951478	5.4398091691276225	12.278441274429394
6	100000	4.836281906951478	5.269763110345751	12.28177274733425
6	150000	4.836281906951478	5.235172174712936	12.282046194687245
6	1000000	4.836281906951478	5.1235759083252645	12.282471739179016
6	1500000	4.836281906951478	5.104955038774499	12.282507409175835
6	10	10.904707495195588	13.260368345883514	11.34289965213901
6	15	10.904707495195588	13.06436094763501	11.924598946427405
6	100	10.904707495195588	12.32213335359457	12.00933463122561
6	150	10.904707495195588	11.977863782926608	12.079961001633107
6	1000	10.904707495195588	11.764213015405748	12.230298081728991
6	1500	10.904707495195588	11.702587321079843	12.248900865034484
6	10000	10.904707495195588	11.449467305592503	12.276784687496953
6	15000	10.904707495195588	11.433803941519471	12.278442697693563
6	100000	10.904707495195588	11.27149366464787	12.281812274146443
6	150000	10.904707495195588	11.243295489666412	12.282035686982304
6	1000000	10.904707495195588	11.1494515606543	12.2824755822594
6	1500000	10.904707495195588	11.134161384539007	12.28250706451522
6	10	8.006367567650246	10.369749335987638	11.334446433007855
6	15	8.006367567650246	9.781895581194398	11.722648959507028
6	100	8.006367567650246	9.501733906509433	12.032078551464073
6	150	8.006367567650246	9.030056624667058	12.082337844257376
6	1000	8.006367567650246	8.913925370697736	12.24107125775087
6	1500	8.006367567650246	8.783056868187332	12.253478591572854
6	10000	8.006367567650246	8.56545581014052	12.276569107518013
6	15000	8.006367567650246	8.515267741209893	12.27829034861653
6	100000	8.006367567650246	8.376429536202815	12.281659937555883
6	150000	8.006367567650246	8.347300720491363	12.28200451049018
6	1000000	8.006367567650246	8.252516872931245	12.28247671364468
6	1500000	8.006367567650246	8.236263427369948	12.282505856907743
6	10	9.015784277513886	13.316830142754439	11.596972029591265
6	15	9.015784277513886	12.503375928307996	11.648313423620804
6	100	9.015784277513886	11.38929589525014	12.006700462193788
6	150	9.015784277513886	11.012808145668401	12.111592570934816
6	1000	9.015784277513886	10.3250972895105	12.241784757122796
6	1500	9.015784277513886	10.188230850889301	12.253638153469874
6	10000	9.015784277513886	9.756737655179123	12.275610944304507
6	15000	9.015784277513886	9.721687262745956	12.27795177123667
6	100000	9.015784277513886	9.504481636064272	12.281704455146562
6	150000	9.015784277513886	9.476231787898572	12.282012885459228
6	1000000	9.015784277513886	9.343451231176488	12.282466522571683
6	1500000	9.015784277513886	9.321650369629761	12.28250767035981
6	10	9.035986984831405	11.41263874888063	10.06385459347316
6	15	9.035986984831405	11.96283223279877	11.484155613064774
6	100	9.035986984831405	10.544199243813182	12.095857143418094
6	150	9.035986984831405	10.287556940523633	12.064780139264709
6	1000	9.035986984831405	9.962930213742137	12.239100909659161
6	1500	9.035986984831405	9.815856161970498	12.250724144669471
6	10000	9.035986984831405	9.617332898387627	12.276594173999944
6	15000	9.035986984831405	9.570843363522552	12.278383906682247
6	100000	9.035986984831405	9.41394967336668	12.281741603402592
6	150000	9.035986984831405	9.387178768333563	12.281938270526798
6	1000000	9.035986984831405	9.29150523530824	12.28247596469772
6	1500000	9.035986984831405	9.273770769342745	12.282504602078879
6	10	9.777924329560783	12.736812798635452	11.679166552987429
6	15	9.777924329560783	12.733944815979457	11.066328679666901
6	100	9.777924329560783	11.607615555501926	11.988582801457289
6	150	9.777924329560783	11.108385772445233	12.055563402296276
6	1000	9.777924329560783	10.678153130215053	12.238753745216542
6	1500	9.777924329560783	10.62537859434852	12.252287025274631
6	10000	9.777924329560783	10.369412722653173	12.276225359465517
6	15000	9.777924329560783	10.341294186920797	12.277544304300323
6	100000	9.777924329560783	10.176010288207644	12.281787161563082
6	150000	9.777924329560783	10.150332738187199	12.282008785790255
6	1000000	9.777924329560783	10.043970315673823	12.282467986289124
6	1500000	9.777924329560783	10.025249914625247	12.28250338313413
6	10	9.798127036878302	11.406544308113382	10.74151511041589
6	15	9.798127036878302	11.195399829647176	11.476597767727814
6	100	9.798127036878302	10.852705036209734	11.990581764674848
6	150	9.798127036878302	10.923229008754433	12.084081708801516
6	1000	9.798127036878302	10.6267386192538	12.244484616235079
6	1500	9.798127036878302	10.561521004016333	12.253147432893378
6	10000	9.798127036878302	10.33998951986383	12.27661637022245
6	15000	9.798127036878302	10.304103209888348	12.278388676964685
6	100000	9.798127036878302	10.150780025780813	12.281813868147463
6	150000	9.798127036878302	10.13311182848759	12.281998167943906
6	1000000	9.798127036878302	10.03688366220321	12.282476090137179
6	1500000	9.798127036878302	10.022226091175636	12.282506063874314
6	10	7.860185057472165	11.352328141859232	11.301197143994012
6	15	7.860185057472165	10.219233063152688	10.623274960598023
6	100	7.860185057472165	9.589522978499591	12.043478153583367
6	150	7.860185057472165	9.534007938405692	12.090765194986396
6	1000	7.860185057472165	8.982443951975252	12.243528213452816
6	1500	7.860185057472165	8.893202423305034	12.244077549379714
6	10000	7.860185057472165	8.558372438921609	12.276427390828086
6	15000	7.860185057472165	8.491131546296582	12.277197766341738
6	100000	7.860185057472165	8.314394636291977	12.281752363923298
6	150000	7.860185057472165	8.285166545714356	12.281958278037957
6	1000000	7.860185057472165	8.162484996102517	12.282471934227619
6	1500000	7.860185057472165	8.143617686865303	12.282502378809918
6	10	9.87508807801443	12.597848917471747	10.49072929589834
6	15	9.87508807801443	11.617069846846988	11.280345799961772
6	100	9.87508807801443	10.948386199547143	11.957909809468422
6	150	9.87508807801443	11.07618122569184	12.105908002213674
6	1000	9.87508807801443	10.670184508965477	12.23923232171219
6	1500	9.87508807801443	10.67604647455649	12.253485015687119
6	10000	9.87508807801443	10.443287091379446	12.276282486247846
6	15000	9.87508807801443	10.394006725212192	12.278414216155252
6	100000	9.87508807801443	10.242199538253374	12.28173717240333
6	150000	9.87508807801443	10.217673660702722	12.282032652044348
6	1000000	9.87508807801443	10.121185941200215	12.282471814566344
6	1500000	9.87508807801443	10.103273903628107	12.282506848085433
6	10	7.560080465021827	12.86345565969232	10.45304529030278
6	15	7.560080465021827	12.654182988413911	11.975764211224075
6	100	7.560080465021827	10.631791032579395	12.063364800325893
6	150	7.560080465021827	10.288373826820607	12.073657061412447
6	1000	7.560080465021827	8.93942986945647	12.23858393978216
6	1500	7.560080465021827	8.78512116527253	12.255504455976723
6	10000	7.560080465021827	8.368919128244194	12.275768955706482
6	15000	7.560080465021827	8.323352871792103	12.278383747408098
6	100000	7.560080465021827	8.102711296215187	12.281794929379519
6	150000	7.560080465021827	8.05891665533224	12.282037193531206
6	1000000	7.560080465021827	7.919820475768194	12.28247476601378
6	1500000	7.560080465021827	7.895693217972285	12.282507265287482
6	10	10.029238757841688	13.842120414308088	12.016112838070251
6	15	10.029238757841688	12.42031613379843	11.275420362244475
6	100	10.029238757841688	11.35922410022473	11.928401757444897
6	150	10.029238757841688	11.41685539585233	12.121210387445084
6	1000	10.029238757841688	10.877696973639027	12.236086952802124
6	1500	10.029238757841688	10.851344948723305	12.25061221549541
6	10000	10.029238757841688	10.60710276009302	12.276062585694614
6	15000	10.029238757841688	10.540732713773313	12.278197685136798
6	100000	10.029238757841688	10.414713869658762	12.28175221783809
6	150000	10.029238757841688	10.384923670360987	12.282028650000388
6	1000000	10.029238757841688	10.286509566846789	12.282474315107523
6	1500000	10.029238757841688	10.268128547307802	12.28250174383542
6	10	11.431281475929719	13.810736514791898	9.283445368662585
6	15	11.431281475929719	13.546102169757619	11.462423116965413
6	100	11.431281475929719	12.545108716240172	11.946688290932391
6	150	11.431281475929719	12.517941343796178	12.100509187340519
6	1000	11.431281475929719	12.181643424427298	12.24036739751615
6	1500	11.431281475929719	12.092870832707368	12.251408621498474
6	10000	11.431281475929719	11.966107822650224	12.27614129641821
6	15000	11.431281475929719	11.925351248016785	12.278074687817927
6	100000	11.431281475929719	11.782551090825454	12.281725518730854
6	150000	11.431281475929719	11.759466192986244	12.281996661544236
6	1000000	11.431281475929719	11.666980612680657	12.282482330722457
6	1500000	11.431281475929719	11.650726873078373	12.282506555944252
6	10	8.930626469173578	11.608619895859622	10.338267220200065
6	15	8.930626469173578	11.526675206882421	11.29879656641708
6	100	8.930626469173578	10.365496966642915	11.979046979778184
6	150	8.930626469173578	10.29813431065375	12.111645226481025
6	1000	8.930626469173578	9.886177723625035	12.238755046086919
6	1500	8.930626469173578	9.77080934461591	12.251018090208225
6	10000	8.930626469173578	9.521447451516615	12.276313224537569
6	15000	8.930626469173578	9.487841722530582	12.278095510737211
6	100000	8.930626469173578	9.326748858697732	12.281752026254969
6	150000	8.930626469173578	9.297750807812282	12.281984278339902
6	1000000	8.930626469173578	9.194022045828355	12.282475992352323
6	1500000	8.930626469173578	9.176647427180388	12.282500097684183
6	10	6.396929655216146	9.474548662955975	11.405340394127688
6	15	6.396929655216146	9.271835241702966	11.48471734196683
6	100	6.396929655216146	8.276724987686046	12.091902313034058
6	150	6.396929655216146	7.882317151798969	12.035610852531452
6	1000	6.396929655216146	7.3758517352945	12.239427812761393
6	1500	6.396929655216146	7.277709531447286	12.255022788209619
6	10000	6.396929655216146	7.034821549824913	12.27691203140657
6	15000	6.396929655216146	6.994442719100247	12.278300468691405
6	100000	6.396929655216146	6.809547037096241	12.281780814041644
6	150000	6.396929655216146	6.785006967191691	12.282052638871244
6	1000000	6.396929655216146	6.676652585970331	12.28247428747543
6	1500000	6.396929655216146	6.656316763774543	12.282500569878394
6	10	9.128696382935672	13.439558588865747	11.957499425977169
6	15	9.128696382935672	11.1456004621582	11.220113534330519
6	100	9.128696382935672	10.41131695179044	12.022091309213694
6	150	9.128696382935672	10.366939213508163	12.085456322333036
6	1000	9.128696382935672	10.097383420083771	12.240847419778932
6	1500	9.128696382935672	9.962118104787068	12.253032984529245
6	10000	9.128696382935672	9.739236206252393	12.276078432695673
6	15000	9.128696382935672	9.685244003134464	12.278006935791064
6	100000	9.128696382935672	9.528683924938523	12.281839022288716
6	150000	9.128696382935672	9.497996801944478	12.2820285282064
6	1000000	9.128696382935672	9.3955439002045	12.282475395869982
6	1500000	9.128696382935672	9.37611751493471	12.282504700461478
6	10	9.915910072534686	11.691162503345641	11.132000416008664
6	15	9.915910072534686	12.937636788470927	11.772401957661222
6	100	9.915910072534686	11.2628410269521	11.920834580483708
6	150	9.915910072534686	10.997268226680212	12.082434658076975
6	1000	9.915910072534686	10.778588814680523	12.24148226867265
6	1500	9.915910072534686	10.695164443995454	12.253442005782722
6	10000	9.915910072534686	10.457543049126956	12.275933806032691
6	15000	9.915910072534686	10.425793430883243	12.277725094159996
6	100000	9.915910072534686	10.278021353635221	12.281754655403326
6	150000	9.915910072534686	10.255949271541418	12.282030499098678
6	1000000	9.915910072534686	10.159650654449194	12.28247334504887
6	1500000	9.915910072534686	10.144432945318005	12.282504436216136
6	10	10.211560314635642	14.860740618576855	11.453361387780447
6	15	10.211560314635642	13.449572544238556	11.74813324857063
6	100	10.211560314635642	11.650854447638427	12.064967868257632
6	150	10.211560314635642	11.580453108092735	12.097335853310026
6	1000	10.211560314635642	11.10851187710159	12.242550695945956
6	1500	10.211560314635642	11.04953141375895	12.247981570453964
6	10000	10.211560314635642	10.802452564446293	12.276493673795066
6	15000	10.211560314635642	10.735098531041288	12.278062225663492
6	100000	10.211560314635642	10.596282367172034	12.281774022346054
6	150000	10.211560314635642	10.571787488421236	12.282032819356722
6	1000000	10.211560314635642	10.46885977564376	12.282478571200517
6	1500000	10.211560314635642	10.451738144296442	12.282505247137005
6	10	11.010068010853415	13.848709928892333	11.897054677399076
6	15	11.010068010853415	13.311538685260523	11.491572410845889
6	100	11.010068010853415	12.514057703494526	12.025373245609
6	150	11.010068010853415	12.287124660428159	12.122938642799268
6	1000	11.010068010853415	11.839341455972548	12.233758109393804
6	1500	11.010068010853415	11.769368586746552	12.247644634065118
6	10000	11.010068010853415	11.584485871202425	12.276743080371428
6	15000	11.010068010853415	11.539205086302747	12.278161656486622
6	100000	11.010068010853415	11.387522105692806	12.281762259918386
6	150000	11.010068010853415	11.356834428538209	12.282019498619247
6	1000000	11.010068010853415	11.260453376044937	12.282479526445039
6	1500000	11.010068010853415	11.245390899816092	12.282505641746532
